ID,SMILES,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299
2091,N[C@@H]1C[C@H](N)[C@H]([C@H]([C@H]1OCCCc1nnn(c1)Cc1c(C)cc(c(c1C)Cn1nnc(c1)CCCO[C@@H]1[C@H](N)C[C@H]([C@@H]([C@H]1O)O)N)C)O)O,0.027943416,-0.1352675,-0.06612971,0.07217055,0.032582268,0.0013822103,-0.2360589,-0.06350962,0.0018540784,-0.033300646,-0.04044306,0.022102691,-0.058037154,0.08264827,-0.18994683,-0.016848052,0.04561214,-0.18291782,-0.03733387,0.088967584,0.18097068,0.06723235,0.23983945,0.18401204,-0.19539371,-0.012448158,-0.06059572,-0.14568882,0.0455212,-0.06046912,0.16544901,-0.1780039,-0.15788691,-0.09907199,0.06701869,-0.006293064,-0.06888363,-0.010732299,0.2350088,0.07531652,-0.015987927,-0.0114127435,-0.051840086,0.044860806,-0.16557865,0.09601007,0.068004735,0.17080212,-0.13028626,0.16100529,0.008682244,-0.08435658,-0.07542557,-0.11542012,-0.16662039,-0.17922528,-0.12442284,0.047846984,0.072582036,0.06126711,-0.021974536,-0.19369122,-0.07441067,0.026284248,-0.2900598,-0.12635052,0.15958963,-0.021013455,-0.17096597,-0.07294664,-0.10463387,0.07725763,0.18413328,-0.08215658,-0.06943293,0.08918205,-0.13986954,0.08294888,0.03604955,0.041231245,0.12971057,-0.031916786,-0.049156126,-0.2601317,0.1023125,-0.012334559,-0.06717082,0.22177431,0.0897769,-0.03263542,0.044337697,0.02005113,0.06511742,0.10986206,0.05605612,-0.102548085,0.02600572,0.040470272,0.08949385,0.012505079,-0.11513599,-0.0526502,-0.07076897,-0.120355636,0.11688371,-0.07362044,-0.11920808,0.07347562,0.009070504,-0.0774351,-0.13937502,0.06947046,-0.018957376,0.0101416,0.04764343,-0.084695905,0.15573476,0.18524557,-0.010969374,-0.0043158773,-0.13420242,0.047405697,-0.05702867,0.13184458,0.032110535,-0.19100219,-0.127315,0.012404942,-0.16109589,0.026825929,-0.15875544,0.08009834,0.16471718,0.17139415,0.114016935,0.20046207,0.14857714,-0.029721012,0.055656724,-0.052677512,0.11470541,-0.051250894,-0.09878306,-0.03540572,0.0028006923,0.073876455,-0.04971208,0.040313605,0.011764097,0.053547893,0.14411989,0.08932901,0.16218874,-0.017021127,-0.044582907,0.15715107,-0.13625534,-0.048366997,0.050506517,-0.06453032,-0.06316239,0.00902677,-0.086277775,0.0010788613,0.04419098,-0.13922797,-0.0019196876,0.012234407,-0.02321041,0.139148,-0.17839618,-0.06712336,0.12145911,-0.10509149,0.13868336,0.016149912,0.07189824,0.022326674,-0.042721767,0.28974634,-0.04504294,0.15977514,0.009526762,0.23838335,0.09165911,-0.08773982,-0.05624527,-0.028229801,-0.108580016,-0.026870329,0.07606213,-0.05469495,-0.0795112,-0.059124827,0.032124504,0.100012325,0.0077230567,-0.1860395,-0.007283053,0.059720334,0.091274776,0.068519875,0.12909222,0.03170549,-0.0492459,0.018528279,0.15997265,0.14293805,0.22344257,-0.042921744,0.19840707,-0.1083311,0.20485595,-0.17344238,0.14462855,0.022612479,0.09325833,0.07986693,-0.120352045,0.08672341,0.06553839,-0.15539646,-0.23800558,0.04847049,0.12372713,-0.044596687,-0.02109805,-0.09056736,0.0138334315,-0.010015309,0.06292061,0.028786168,-0.0623705,-0.1561434,0.00271298,-0.21567562,-0.06962607,0.034424827,-0.082906045,0.1126389,0.03534393,-0.17952774,0.10105395,0.03345026,-0.01740556,0.10401566,-0.29434007,-0.20539513,0.05172294,0.08444129,-0.310032,0.11990501,0.092245795,-0.0010846537,-0.2984035,0.116998196,0.057419818,-0.10727837,0.08726402,-0.1259166,0.031469166,0.12768789,0.039818224,0.2282832,0.07314095,-0.17028034,-0.1101695,0.018170433,0.012339783,-0.042737573,-0.061580107,0.032071292,0.07796999,-0.0073838793,-0.09121229,-0.11959979,-0.06556891,-0.050872616,-0.005746862,0.048645947,-0.11154485,-0.07139783,-0.2640826,-0.21418807,-0.07343186,0.10402349,-0.010319883,0.010528645,-0.0081034135,0.032136712,-0.037200928,0.1975525,0.16823857,-0.031015383,-0.17192003,-0.04548491,-0.11195499,-0.10248051,-0.22776365,-0.08149279
162,C1CN(CCC1C(=O)NCCN2CCOCC2)CC3=CC=C(C=C3)Cl,0.045072027,-0.1833647,0.028391829,0.04999435,-0.011518248,0.04383643,-0.16818096,-0.049321577,0.08316719,0.07485179,0.009007852,0.051286396,-0.1842579,0.07349,-0.18672664,-0.046986587,0.084710345,-0.15179598,-0.17556924,0.15695713,0.047057945,0.11111764,0.20834963,0.14285181,-0.11107287,-0.038690206,-0.07524095,-0.22171268,0.02232071,-0.070017636,0.11643059,-0.08881544,-0.099717855,-0.06698658,0.044371434,0.010370996,-0.059196953,-0.035895523,0.17924915,0.14137065,-0.042353768,0.02872403,-0.021304965,-0.102709904,-0.16694537,0.13064942,0.0788053,0.14829704,-0.15557419,0.13229345,0.06774854,-0.12953307,0.005014562,-0.111854516,-0.18063994,-0.10454049,-0.11088333,0.08459241,0.038176462,0.12558606,-0.017160956,-0.12686835,-0.12074953,0.058276422,-0.2903213,-0.0770494,0.11646048,-0.026563073,-0.02748569,-0.01721618,-0.07025521,0.07821807,0.1392783,-0.20779802,0.009490446,0.14302531,-0.19239227,0.032845106,0.04193453,0.008248042,0.13713396,-0.013775029,-0.029945128,-0.2726231,0.07435142,-0.09309973,-0.13718443,0.14879707,0.09638844,-0.111635536,0.07884771,0.03661804,0.020375762,0.11040672,0.11576944,-0.036796115,0.06836144,0.13633701,0.070298485,0.094614185,-0.021251688,-0.099736154,-0.109347515,-0.22220036,0.12526429,-0.115150705,-0.074764974,0.08606076,-0.0634263,-0.19045685,-0.16553189,0.120293885,0.022450909,-0.054438192,0.025183491,-0.025606029,0.08256755,0.11795815,-0.023038674,0.118395045,-0.16922948,0.03279125,-0.008062501,0.11888605,0.045491543,-0.20594527,-0.18093072,-0.029079167,-0.10067409,0.01044599,-0.055827685,0.10178048,0.20127833,0.2188892,0.011740278,0.31635243,0.106571615,-0.07659091,0.19834135,-0.08752232,0.093255855,-0.021969259,-0.07780718,-0.037765455,0.13362482,0.047122274,0.038827524,0.07747542,0.021960815,0.14350407,0.08817344,0.07187945,0.13547523,-0.05505805,-0.06406126,0.06658187,-0.13380325,-0.081222855,-0.047528766,-0.059833884,-0.0415719,-0.035285518,-0.10572478,0.06317283,0.011676372,-0.09763747,0.04512716,-0.041570403,-0.0063504735,0.15373763,-0.21418959,-0.041064486,0.3101085,-0.080664665,0.08413424,0.0084733,0.15380499,-0.008389142,-0.08253075,0.24604538,-0.010195257,0.24267362,-0.07255764,0.15547247,0.16337734,-0.031978898,-0.062586814,-0.043425445,-0.12388812,-0.078845836,-0.007204948,0.008343647,-0.10394343,-0.04921796,0.047094774,0.0008298672,-0.025047692,-0.24162929,-0.049533438,0.03709397,0.14652568,-0.051486794,0.16870235,0.045030452,0.021571802,-0.06629399,0.24760067,0.107525006,0.16206782,-0.056847163,0.2055731,-0.01576745,0.19359168,-0.106858715,0.027386818,-0.054448143,0.047734976,0.08399621,-0.07229508,0.09576431,0.016688267,-0.1257623,-0.025595069,0.021871002,0.11067558,-0.051898267,-0.009139242,-0.035511646,0.067946896,-0.1416148,0.06307694,0.09596906,-0.079999745,-0.20322295,-0.026252018,-0.071388595,-0.13253973,0.055830408,-0.037185736,0.17089444,0.12935628,-0.08918275,0.14298213,0.003130616,-0.1112988,0.108189486,-0.21605998,-0.17292605,-0.04690765,-0.06340102,-0.28474402,0.06445885,0.07349209,-0.076968536,-0.21956807,0.021030998,0.03999502,-0.14428999,0.15787248,-0.1756326,0.019532477,0.08832335,0.073789895,0.1679677,0.101943426,-0.13226439,-0.18599832,0.10736676,0.10233339,-0.1382244,-0.057272833,0.015632203,-0.026782991,-0.010272273,-0.08733816,-0.07450942,-0.0025094831,-0.033859015,-0.037899263,0.00444751,-0.079068415,-0.1185156,-0.24102065,-0.16157414,-0.038619686,0.10014964,0.022318125,-0.07343792,-0.07070674,-0.018087795,0.0048921895,0.22930786,0.15039428,-0.012530825,-0.19552581,-0.040682822,-0.12287675,-0.11411711,-0.15275986,-0.054152623
270,c1c(ccc2Sc3ccccc3N(c12)CCCNCN(CO)CO)C(=O)C,-0.0025472033,-0.07536039,0.009060749,-0.013869671,0.10700357,-0.023263492,-0.29835412,-0.0043482105,0.08511468,0.0029571315,0.00073440274,0.076998524,-0.12995858,0.035216488,-0.08925358,0.023954477,0.058737457,-0.12714264,-0.11816415,0.15426177,0.10111081,0.079858445,0.3346426,0.08909805,-0.16657569,-0.0349569,-0.07028374,-0.100377634,0.03222926,0.005641485,0.16886112,-0.11390333,-0.08569576,-0.12613723,-0.009358045,0.033581186,-0.06085599,0.06583847,0.12788075,0.072967805,-0.011205454,-0.013405353,-0.07006825,-0.038739596,-0.24665311,0.010735094,0.016144501,0.21834329,-0.1237317,0.054082356,0.061827313,-0.111784734,0.020657007,-0.13591282,-0.16646966,-0.13044727,-0.061402798,0.016793376,-0.050728805,0.059763532,-0.012040387,-0.116158746,-0.016884847,0.06184709,-0.18517953,-0.0073617897,0.102737695,0.032036252,-0.187803,-0.055884786,-0.07798685,0.07174612,0.17806958,-0.18166423,-0.063940436,0.12251385,-0.12946332,0.08284985,-0.0016060566,0.025732461,0.12020371,-0.006400265,-0.08769994,-0.3148404,0.019662844,-0.024111714,-0.07553645,0.11968319,0.06545356,-0.0026074587,0.16727836,0.038686924,0.042738676,0.1067021,-0.017554138,-0.084380835,0.079355985,-0.010057221,0.12214735,0.052338414,-0.02651925,-0.11100283,-0.14414766,-0.1453703,0.0061504217,-0.16045202,-0.08028982,0.012009649,0.04402292,-0.17977914,-0.17167673,0.10288345,0.025616257,-0.028270423,0.010674418,-0.12220285,0.08550229,0.13356148,-0.02218604,0.14543365,-0.22939552,0.043266676,-0.0649469,0.096751496,0.06676881,-0.24969117,-0.19451453,-0.033786807,-0.072512,0.004196589,-0.10690712,0.11506527,0.14506288,0.20720182,0.0033885865,0.18507324,0.17103992,-0.017551538,0.1165492,-0.07414378,0.13499992,-0.0038152707,0.028741118,0.018617857,0.104816206,0.09510697,0.07207833,0.045113605,0.07822009,0.18948439,0.04524134,0.097518355,0.08087998,-0.021368245,-0.035864227,0.11134218,-0.12966943,-0.11066263,0.012575861,-0.11424632,-0.03814799,0.012958921,-0.0367174,0.06007696,0.092053734,-0.17022665,0.013055046,-0.092517145,0.05595494,0.111208476,-0.16731839,-0.02916073,0.22827628,-0.04273306,0.039963473,0.042297903,0.06266463,-0.030303223,-0.08549692,0.24322912,-0.087535314,0.19775775,0.009441525,0.1772411,0.13337192,-0.11278456,-0.06001644,0.000772049,-0.12644316,-0.020162452,0.07038525,-0.052174393,-0.029503278,-0.037713435,0.03429469,0.021129137,-0.06251676,-0.20226935,-0.0362488,-0.030582678,0.06189464,0.020230887,0.16037066,0.04421154,-0.026551597,-0.10783125,0.2422085,0.084631994,0.16170947,-0.060291514,0.2314508,-0.0521597,0.19295202,-0.084725045,0.005815418,0.08307951,0.12698047,0.095376566,-0.07150891,0.11616348,0.0474536,-0.11885502,-0.080814146,-0.007829974,0.07478792,-0.07159472,0.035937328,-0.0012423714,0.12543863,-0.11939851,0.015702747,-0.0066374806,-0.0355735,-0.08543776,-0.03948779,-0.12969366,-0.06837578,-0.014377152,-0.040887162,0.16377479,0.08002847,-0.15451139,0.12362243,0.0316953,-0.08415356,0.0983713,-0.21448755,-0.15988167,0.03979094,-0.08847654,-0.33572224,-0.011131554,-0.0060570794,-0.05085626,-0.15292165,0.066939935,0.06310659,-0.18504561,0.17047603,-0.19859411,-0.042040408,0.12911753,0.073354006,0.12092471,0.0028426668,-0.14706488,-0.19521151,0.030686455,0.13469568,-0.01612146,-0.0433113,0.035128478,0.008897719,0.057543762,-0.05451404,-0.09814748,-0.07440351,0.00741287,-0.051665537,0.0126187345,-0.07080831,-0.1041914,-0.21873079,-0.06293513,-0.00096390554,0.054152053,0.02110928,-0.013528967,-0.06254174,-0.005684607,0.019642781,0.16172428,0.21119002,0.03338729,-0.21210666,-0.043722842,-0.11334669,-0.15353306,-0.17715167,-0.098153524
1907,C1=CC=C(C=C1)C2=NN=C(O2)C3=NC4=CC=CC=C4C(=N3)NCCC5=CC=CS5,-0.0184009,-0.123455115,0.047700927,0.15369266,0.035166696,0.089178,-0.2606615,-0.056973565,0.10581761,-0.03793617,-0.07446923,-0.0022333309,-0.14489716,0.029310562,-0.1354292,0.024847025,0.03453517,-0.16256349,-0.050433055,0.14111312,0.08070279,0.15350464,0.2629716,0.1525488,-0.18624508,-0.027155401,-0.08258357,-0.24669254,0.014567465,-0.043906346,0.22070867,-0.1462083,-0.11318267,-0.13047838,0.10960704,0.038745504,-0.041205283,-0.0072063133,0.19287813,0.053804677,0.11980804,-0.0019484721,-0.08259695,-0.033142265,-0.20171337,0.06518482,0.01049225,0.17309065,-0.2208245,0.1981932,0.17981137,-0.11496088,-0.029946258,-0.18144341,-0.079893045,-0.046409484,-0.124793775,0.015151407,0.023663899,0.04635937,0.07536215,-0.19512033,-0.111302316,0.013175902,-0.28080255,-0.052768845,0.16726355,0.027665125,-0.046754975,-0.056002226,-0.05667901,0.014919166,0.14442629,-0.12967822,0.0057444237,0.12526095,-0.05047414,0.09129397,-0.00102877,-0.0029818106,0.0784287,0.03911631,-0.14573747,-0.3141309,0.020923465,-0.035454568,-0.096052706,0.12517355,0.07259514,-0.10903094,0.07041996,-0.00739928,0.093328655,0.16761456,0.10051984,-0.030309252,-0.00621552,0.12635665,0.13202582,0.1191583,-0.09214127,-0.057808053,-0.080094434,-0.14892079,0.12891445,-0.07542423,0.015183563,0.0004232774,-0.12677263,-0.048497077,-0.25141838,-0.09789931,0.046292037,0.060753312,-0.023637822,-0.16920401,0.14568366,0.12330833,0.01109685,0.108169176,-0.16010371,0.018278109,-0.078903824,0.08748537,0.028464437,-0.2171626,-0.15924515,-0.04860298,-0.07701385,0.06355041,-0.10976518,0.0593996,0.22643043,0.19238643,-0.053213086,0.19313316,0.22995901,-0.019295953,0.1373104,-0.06590603,0.107764475,-0.04276764,-0.075846806,-0.013804407,0.0805385,0.06590975,-0.0036874115,-0.040199272,0.03587062,0.17412,0.1818736,0.03346309,0.13763502,-0.017321812,0.0033631427,-0.0028000297,-0.16062875,-0.084087186,0.070407845,-0.032890722,-0.11638806,-0.05536784,-0.0555211,-0.08398495,-0.011645162,-0.11775268,0.027730538,-0.054279942,-0.083730884,0.06425986,-0.17073648,-0.086900145,0.15652019,-0.10544599,0.07781113,0.08998319,0.10924622,-0.10901637,-0.09506932,0.19270597,-0.03075177,0.1478032,-0.053986285,0.084134944,0.1578929,0.0034187462,-0.046213448,-0.05635455,-0.14698786,-0.08565489,0.008398256,-0.020085393,-0.085311584,0.026346773,0.057921264,0.039696824,-0.08019199,-0.25366172,-0.056577817,-0.053278867,0.031345136,0.02335479,0.050061677,0.024270264,0.017400837,-0.1516337,0.23320071,0.060667574,0.21630697,-0.039561674,0.13185243,0.0003493956,0.04370671,-0.13606475,0.052657593,0.051402047,0.0626419,0.058896657,-0.15651567,0.03423136,0.07232889,-0.07359892,-0.05233713,0.024626946,0.115964524,-0.09849023,-0.046425927,0.070398875,0.09145289,-0.13587339,0.049043883,0.06798836,-0.12900923,-0.15970856,-0.013390831,-0.11884031,-0.104726635,-0.009135083,-0.043241557,0.14439555,0.07662054,-0.08984938,0.021610199,-0.0035564892,-0.11829489,0.0514476,-0.18846595,-0.21449001,-0.04878071,-0.123775594,-0.24028696,0.06887548,0.044959325,-0.010359715,-0.25251123,0.11045814,0.08029873,-0.19016261,0.14598237,-0.12324387,-0.025135837,0.043132544,0.090889685,0.1756922,0.095691584,-0.14041232,-0.20255685,0.07350022,0.040235195,-0.02962661,-0.07793255,-0.0873248,-0.05771111,0.1318277,-0.04644541,-0.06853282,-0.03590687,-0.005630482,0.030552208,0.013105373,-0.0597237,-0.1225892,-0.2559108,-0.11235341,-0.06040821,0.039006207,0.0839215,0.02460686,-0.09581108,0.01373268,0.005696378,0.14915526,0.19160646,-0.09324453,-0.07168426,0.014343684,-0.15881045,-0.071543895,-0.16300765,0.0012044832
1288,NC(=[NH2+])C1=CC=C(N=C1)C1=CC=C(S1)C1=CC=C(S1)C1=NC=C(C=C1)C(N)=[NH2+],0.07259706,0.01084219,-0.023411436,0.080700755,0.061744627,0.05629571,-0.16153045,-0.095374174,0.17701681,0.093392715,-0.0615362,-0.02584132,-0.17033516,0.05075282,-0.16259968,0.09393859,0.0045496346,-0.09444806,-0.06121683,0.31419313,0.06750061,0.023826532,0.23190208,0.07023158,-0.14571984,0.031837508,-0.14222656,-0.100732625,0.05133275,0.008023953,0.1647057,-0.1616317,-0.059035953,-0.02360623,0.066013925,0.075563185,-0.09705301,-0.00096745655,0.17982283,0.032646276,0.048755575,0.03630299,-0.09614771,-0.011000742,-0.2716556,0.08738166,0.018157585,0.2110986,-0.110706024,0.07415201,0.19247206,-0.0059205415,-0.018269774,-0.17468984,-0.17774366,-0.13188645,-0.03673485,0.07214178,-0.04872438,0.065378554,0.005462983,-0.21860528,-0.08096536,0.012557162,-0.29334286,0.013076143,0.1086862,-0.052637164,-0.042145584,-0.09957843,0.007429008,-0.009049703,0.11581718,-0.115404606,0.12118993,0.20875637,-0.06243039,0.01909506,0.05603394,0.016322162,0.13614595,0.050213683,-0.117021054,-0.31816742,0.08760445,-0.039905697,-0.017155053,0.09376675,0.08231693,0.03398488,0.12398297,-0.08346981,0.07609262,0.13930741,0.052759275,-0.06855127,0.017121442,0.11054414,0.092178166,-0.019843396,-0.08549546,-0.088650525,-0.08669353,-0.1564949,0.21347873,-0.06887268,0.053815443,0.06279084,0.03459745,0.016316228,-0.2557614,-0.018066965,0.008642892,0.0350601,-0.0046678595,-0.3051427,0.112297356,0.070795596,-0.09746691,0.024000505,-0.16148649,-0.036094338,-0.06403362,0.19643256,0.037154313,-0.13314605,-0.09717636,0.058156237,0.022647526,0.048806097,0.0413138,-0.0028700277,0.123334184,0.18015198,-0.044146203,0.023697222,0.14729439,-0.01494665,0.14408341,-0.01035257,0.18793261,-0.06958176,-0.11761609,-0.041461397,0.10103979,0.056397773,-0.065862864,0.0686404,0.058062013,0.19607505,0.12682086,-0.02032065,0.20379078,-0.071153075,-0.023171999,0.019505585,-0.116437,0.028323276,0.109656446,-0.1735835,-0.028506523,-0.058802593,-0.08177377,-0.036692053,0.02385064,-0.172702,0.06691321,-0.057820335,0.06133918,-0.034781154,-0.25692132,-0.2153054,0.10101729,-0.0068233926,0.0216405,0.049274143,-0.0019501535,-0.06343462,-0.038286723,0.16614948,-0.04894568,0.06457062,-0.15847248,0.13749504,0.12865429,-0.034129538,-0.106174424,0.026378032,-0.08839969,-0.18237795,0.038338654,-0.005607072,-0.1507456,-0.031466585,0.026348239,-0.06673017,0.06557781,-0.319707,-0.106579505,-0.09738287,0.012711996,0.05319812,-0.07828955,0.098063685,0.022281809,-0.2118723,0.24837172,0.19832575,0.27015248,0.023134958,0.2581455,-0.0632629,0.103076205,-0.18519127,-0.014348988,0.05352202,0.11150508,0.064375356,-0.11403907,0.100234516,0.012932826,-0.051069494,0.096386336,0.0264038,0.07537552,-0.0343048,-0.03189227,0.0056743533,0.06485079,-0.10973248,0.15957446,-0.07783816,-0.093674585,-0.12998459,-0.012643062,-0.10704628,0.01722246,-0.08652465,-0.067114614,0.18895407,0.012931669,-0.10969808,0.19792292,-0.0951122,-0.12110466,0.04321022,-0.32794195,-0.18654706,0.016829085,-0.086533345,-0.26819122,0.023581259,0.035427287,-0.07607336,-0.29988608,0.13084374,0.09675935,-0.1640415,0.06531858,-0.1602171,-0.03429822,0.025878422,0.15496963,0.15835631,0.04257712,-0.13290527,-0.14656653,0.13642947,0.018088901,-0.09985815,0.061176624,0.012574375,0.030326812,0.114671834,-0.10361889,-0.03603327,-0.0946815,-0.0663166,0.07670814,0.088971525,-0.097821526,-0.18940635,-0.24446523,-0.057711083,0.018752519,8.11469e-05,0.071373746,-0.08789486,-0.06942916,-0.049926784,0.01468631,0.19172706,0.27602196,0.015512044,-0.0740763,-0.04519451,-0.16859253,-0.06076195,-0.41193515,0.017873405
1150,CCC1=C(C=C2C=C3C=CC=CC3=CC2=N1)C(=O)N[C@@H](CCN1C=C(C[C@H](NC(=O)C2=C(CC)N=C3C=C4C=CC=CC4=CC3=C2)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)NCCC[NH3+])N=N1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)NCCC[NH3+],0.014652078,-0.09683975,-0.0053874888,0.0534613,0.03667447,0.013394062,-0.23692502,-0.05562362,0.14867125,0.0051320014,-0.0004336235,0.013988519,-0.065303795,0.084322125,-0.21513738,0.004942053,0.11760792,-0.23551749,-0.15200445,0.16199963,0.101044774,0.1126179,0.2546696,0.13961193,-0.13536231,-0.024429861,-0.102959305,-0.19719872,0.055864435,-0.10003297,0.15296176,-0.10711874,-0.15596364,-0.06121034,0.027636116,0.047388684,-0.019770805,0.0020505872,0.13968536,0.118046105,0.05768993,0.043831613,-0.09427948,-0.03924875,-0.10697928,0.06851112,0.10014432,0.20860337,-0.17087394,0.10027537,0.050247643,-0.10986914,-0.00089852215,-0.10041043,-0.14927682,-0.2058498,-0.08698374,0.09979757,0.017633278,0.12652306,0.11377212,-0.18620493,-0.09553487,0.045812737,-0.26192343,-0.056047205,0.09353222,-0.0015241272,-0.12242453,-0.018259479,-0.03964864,0.01819821,0.07788112,-0.124305606,0.01419969,0.16918597,-0.16531721,-0.014598249,0.04651255,0.040141508,0.13730726,-0.034873515,-0.025468651,-0.30586386,0.10344703,-0.1025927,-0.11144253,0.11034105,0.031912472,-0.075378284,0.086855404,0.041625153,0.08661348,0.11839126,0.08942105,-0.03324774,0.101313315,0.04554283,0.15714055,-0.013530215,-0.12153992,-0.08464522,-0.15343748,-0.14336158,0.062316105,-0.12697008,-0.085363805,0.07874284,0.016476925,-0.10459669,-0.1699929,0.0997371,0.07335952,-0.07465286,0.01947591,-0.0873259,0.15431851,0.10871551,0.016595583,0.14235908,-0.1373334,0.033915237,-0.03708371,0.1358427,0.004991401,-0.2111774,-0.21784605,-0.032234617,-0.09870827,0.03261436,-0.103319936,0.028994065,0.14151199,0.24198359,-0.009466334,0.1879249,0.053763058,-0.08782357,0.11788014,-0.05514859,0.10687275,-0.027432738,-0.06592241,-0.025920177,0.10412566,-0.0038143834,0.060920417,0.011907882,0.006211298,0.22241318,0.05687918,0.068392344,0.10304077,-0.10842148,-0.019222379,0.097761475,-0.0742617,-0.028266361,0.037406657,-0.1240378,-0.047475148,-0.0006794151,-0.049549278,0.04191615,0.019055042,-0.11436544,0.053077932,0.0024061599,0.0104867,0.14024532,-0.18101548,-0.09070507,0.21107018,-0.051218126,0.09688972,0.047734298,0.17726137,-0.07259527,-0.08319839,0.20680238,-0.056111123,0.2108475,-0.04213014,0.15260558,0.08311354,-0.07157277,0.0051255543,-0.058940724,-0.14414519,-0.0033903,0.054388925,-0.019783651,-0.10814336,-0.04114471,0.118093766,0.0520434,0.022001281,-0.20335187,-0.04393228,-0.021942992,0.058814015,-0.0061579016,0.12180308,-0.017214742,0.029794473,-0.086881734,0.16425487,0.16533192,0.17947233,-0.08191731,0.20158692,-0.068056196,0.18627508,-0.13545375,0.097097814,-0.023660135,0.07840772,0.06944025,-0.10785645,0.09242888,0.07146791,-0.15020353,-0.1183097,0.017702455,0.14228316,-0.09140683,0.023209792,-0.02117931,0.102444485,-0.09565419,0.031474125,0.06976128,-0.10968961,-0.105971664,-0.0065337443,-0.10416317,-0.09199006,0.052131712,-0.06472256,0.123669825,0.14069249,-0.15548794,0.07628741,-0.041879427,-0.08471566,0.06918397,-0.23873207,-0.17417169,-0.042913996,0.02140288,-0.26758108,0.053432938,0.042575248,-0.08647112,-0.2059529,0.066896856,0.035878632,-0.18445784,0.19792289,-0.2057191,-0.041636765,0.034488756,0.093378775,0.16085124,0.050962675,-0.19215399,-0.1510036,0.030671816,0.118836634,-0.15189649,-0.03619637,0.00088864163,-0.06619714,0.005755743,-0.0811162,-0.1139614,-0.05646836,-0.061403587,-0.027941491,0.031595144,-0.110452965,-0.113508254,-0.23302099,-0.1415609,-0.054313075,0.0767766,0.013126632,0.008640198,-0.06416311,-0.043883514,0.028958559,0.16942032,0.18280123,0.014592806,-0.14107458,-0.022771781,-0.03305286,-0.13333261,-0.16660506,-0.045907848
